num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,20,offline_controversiality,classification,0.5,0.5,2,7,75,0.6895238095238095,0.658042328042328,0.6515326596348268,0.6493688639551192,4,2.648174301000381,2.6748125770000115
100,20,offline_controversiality,matrix_factorization,0.5,0.5,0,7,75,0.6233089133089132,0.4659365079365079,0.4984284299578416,0.966137888956681,0,0.1136266980001892,0.1375188590000107
100,20,offline_controversiality,matrix_factorization,0.5,0.5,1,7,75,0.6152818662818663,0.561047619047619,0.5150582162935105,0.96,0,0.0886455230001956,0.1122722279997106
100,20,offline_controversiality,matrix_factorization,0.5,0.5,2,7,75,0.5861587301587302,0.5449100529100529,0.5320487100332302,0.7012622720897616,4,0.117130029999771,0.1481252500002483
100,20,offline_controversiality,factorization_machines,0.5,0.5,0,7,75,0.6542539682539682,0.5586984126984127,0.565965367965368,0.966137888956681,0,0.06190511900013,0.0867418500001804
100,20,offline_controversiality,factorization_machines,0.5,0.5,1,7,75,0.6191534391534391,0.6987936507936509,0.6279220779220779,0.96,0,0.0613879479997194,0.0797058220000508
100,20,offline_controversiality,factorization_machines,0.5,0.5,2,7,75,0.6767989417989417,0.6862857142857143,0.6621252231314151,0.844319775596073,3,0.0678183200002422,0.0897669639998639
100,20,online_adaptive_controversial,classification,0.5,0.5,0,7,75,0.6211746031746032,0.5383650793650794,0.5550930550930551,0.966137888956681,0,2.4565144880002663,2.480946084000152
100,20,online_adaptive_controversial,classification,0.5,0.5,1,7,75,0.6231746031746032,0.5871904761904762,0.5768006068006067,0.96,0,2.666290381000181,2.691680593000001
100,20,online_adaptive_controversial,classification,0.5,0.5,2,7,75,0.6911746031746031,0.6379153439153439,0.6465756879286291,0.6493688639551192,4,2.661891964000006,2.6873773140000594
100,20,online_adaptive_controversial,matrix_factorization,0.5,0.5,0,7,75,0.5785672105672106,0.435047619047619,0.4486521321815439,0.966137888956681,0,0.3318427459998929,0.3612003869998261
100,20,online_adaptive_controversial,matrix_factorization,0.5,0.5,1,7,75,0.6654285714285715,0.4580793650793651,0.4990275824393472,0.96,0,0.2196632320001299,0.2498845929999333
