num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,30,offline_consensus,matrix_factorization,0.9,0.5,2,25,55,0.5860606060606061,0.6409090909090909,0.5915007215007215,0.7438539407086044,7,0.21876899099970615,0.23020596700007445
100,30,offline_consensus,matrix_factorization,0.9,0.7,0,22,37,0.6792792792792792,0.7198198198198198,0.6683273183273183,0.9848368522072937,0,0.13341945499996655,0.14139425399935135
100,30,offline_consensus,matrix_factorization,0.9,0.7,1,22,37,0.6605855855855856,0.755083655083655,0.6641543141543141,0.8142965204236006,2,0.13007916700007627,0.13856242000019847
100,30,offline_consensus,matrix_factorization,0.9,0.7,2,22,37,0.5619369369369369,0.5853281853281853,0.5365148365148366,0.9996384671005062,0,0.12787379000019428,0.13633478399970045
100,30,offline_consensus,matrix_factorization,0.9,0.9,0,14,19,0.5247750787224471,0.6251670843776107,0.5537129808435006,0.8464491362763915,4,0.11445013800039305,0.12170613999933266
100,30,offline_consensus,matrix_factorization,0.9,0.9,1,14,19,0.7227041963884069,0.7091763499658237,0.6752943893142687,0.9665279878971256,2,0.23409582499971293,0.24181080700054736
100,30,offline_consensus,matrix_factorization,0.9,0.9,2,14,19,0.5817522389890811,0.5871534897850686,0.5337327632036843,0.5677874186550976,9,0.13315390400020988,0.14013657800023793
100,30,offline_consensus,factorization_machines,0.1,0.1,0,3,99,0.47617189208098304,0.4784983060724219,0.45904721962397793,0.354510556621881,10,0.032843590999618755,0.04594094099957147
100,30,offline_consensus,factorization_machines,0.1,0.1,1,3,99,0.4190031216347006,0.4997445365092424,0.44340579271168407,0.43078668683812404,10,0.037070053999741504,0.053615390000231855
100,30,offline_consensus,factorization_machines,0.1,0.1,2,3,99,0.47150506620203586,0.4864294186041067,0.4730866238739157,0.6804049168474331,7,0.039193393000459764,0.052592065999306215
100,30,offline_consensus,factorization_machines,0.1,0.3,0,2,97,0.4634136105649942,0.42970283287900024,0.43599238244006955,0.1383877159309021,16,0.03689460700024938,0.050172555999779433
100,30,offline_consensus,factorization_machines,0.1,0.3,1,2,97,0.4675994108983799,0.4711036672376879,0.45609243625328927,0.7199319213313162,5,0.032822692999616265,0.04609743299988622
100,30,offline_consensus,factorization_machines,0.1,0.3,2,2,97,0.46051791850760926,0.5006112452670972,0.465849340955936,0.4267895878524946,12,0.0350514949996068,0.04953336699963984
100,30,offline_consensus,factorization_machines,0.1,0.5,0,2,95,0.5207946336429309,0.5702014377996127,0.534158507205105,0.4197696737044146,9,0.035451959999591054,0.04954541899951437
100,30,offline_consensus,factorization_machines,0.1,0.5,1,2,95,0.38899475409170703,0.4211100500806383,0.39391564101625054,0.3829425113464448,11,0.04157023300012952,0.059470347000569745
100,30,offline_consensus,factorization_machines,0.1,0.5,2,2,95,0.46534308876986225,0.41132590663550417,0.41829014279472837,0.25072306579898773,14,0.04874730800020188,0.06339315599961992
100,30,offline_consensus,factorization_machines,0.1,0.7,0,1,93,0.5419690665870632,0.5386178542874838,0.5318345552672445,0.7297504798464491,4,0.04424868400019477,0.06312478600011673
100,30,offline_consensus,factorization_machines,0.1,0.7,1,1,93,0.44523604163072855,0.42414515711105144,0.4274115566061586,0.4752269288956127,9,0.03234262000023591,0.04592043200045737
100,30,offline_consensus,factorization_machines,0.1,0.7,2,1,93,0.43392047021079283,0.410779148113114,0.4150519446062799,0.3926247288503254,14,0.0353818779994981,0.04865214899928105
100,30,offline_consensus,factorization_machines,0.1,0.9,0,0,91,0.5884372979961215,0.677708194203193,0.6256235246957953,0.7385796545105566,5,0.03018914699987363,0.04386688100021274
100,30,offline_consensus,factorization_machines,0.1,0.9,1,0,91,0.5307764131293543,0.7385555356972872,0.6108910347678967,0.522125567322239,8,0.031550534999951196,0.044177922000017134
100,30,offline_consensus,factorization_machines,0.1,0.9,2,0,91,0.48934255520389974,0.526830420077962,0.5015436904900977,0.40853217642805495,10,0.03260194999984378,0.045492362000004505
100,30,offline_consensus,factorization_machines,0.3,0.1,0,8,97,0.5132130419274142,0.5823961464046363,0.5257988423589456,0.48982725527831095,9,0.05139096099992457,0.06512584899974172
100,30,offline_consensus,factorization_machines,0.3,0.1,1,8,97,0.46545373767374343,0.5591949001742816,0.4611164287285342,0.6302950075642966,7,0.05094568700042146,0.0683486219995757
100,30,offline_consensus,factorization_machines,0.3,0.1,2,8,97,0.4903580239920446,0.4640367650676929,0.4513276470730212,0.4267895878524946,8,0.06338285299989366,0.07982749100028741
100,30,offline_consensus,factorization_machines,0.3,0.3,0,7,91,0.5268657823160595,0.6200753306522537,0.5614686011296778,0.5566218809980806,6,0.05195297399950505,0.06833015299980616
100,30,offline_consensus,factorization_machines,0.3,0.3,1,7,91,0.46664280416889364,0.5116315766041041,0.4611785162580986,0.4835476550680787,10,0.051937908000581956,0.06489295699975628
100,30,offline_consensus,factorization_machines,0.3,0.3,2,7,91,0.5405005994414668,0.5608034212429817,0.5345260391547138,0.5307302964569776,9,0.1537296510005035,0.1663072719993579
100,30,offline_consensus,factorization_machines,0.3,0.5,0,5,85,0.5011137555255203,0.45138487521705517,0.4492636348203828,0.8464491362763915,4,0.046790860000328394,0.05934573600006843
100,30,offline_consensus,factorization_machines,0.3,0.5,1,5,85,0.5021813327003638,0.46471012071358087,0.44567523056076797,0.6580937972768532,6,0.049854224999762664,0.0626069030004146
100,30,offline_consensus,factorization_machines,0.3,0.5,2,5,85,0.567770328479671,0.5993890932212732,0.5696523790887827,0.3512292118582791,10,0.05050945199946,0.06348714999967342
100,30,offline_consensus,factorization_machines,0.3,0.7,0,3,79,0.5183439977743776,0.4949878121077714,0.47399511393644445,0.6702495201535509,6,0.048657107000508404,0.060215775999495236
100,30,offline_consensus,factorization_machines,0.3,0.7,1,3,79,0.4399335705856849,0.4751548866869046,0.435610158972242,0.47579425113464446,11,0.04665118400043866,0.05835293299969635
100,30,offline_consensus,factorization_machines,0.3,0.7,2,3,79,0.572687252519091,0.588237813935878,0.5616799828561071,0.8694866232827188,2,0.04806467100024747,0.05989482099994348
100,30,offline_consensus,factorization_machines,0.3,0.9,0,1,73,0.5684768427919114,0.5853046356243057,0.5628844211513232,0.7403071017274472,5,0.04909625700020115,0.06104742199931934
